target_id	length	replicate_1	replicate_2	replicate_3	replicate_4
ENSCGRG00015013075	1881	0	0	0	0
ENSCGRG00015013077	951	0	0	0	0
ENSCGRG00015013078	4204	15.143346	15.572871771529	14.852461	14.050783
ENSCGRG00015013079	1424	0	0	0	0
ENSCGRG00015013080	4455	66.99501	71.72612	70.32483	72.625015
ENSCGRG00015013081	615	0	0	0	0
ENSCGRG00015013082	1447	5.89271	6.385529	7.20986	5.80459
ENSCGRG00015013084	3474	6.245914	7.21873	6.186558	5.912691
ENSCGRG00015013085	1048	60.1833	56.824	56.5431	57.5662
ENSCGRG00015013086	705	0	0	0.117404	0
ENSCGRG00015013088	4585	5.37660000473798	5.544989881	5.573974	5.78257000030079
ENSCGRG00015013092	978	0	0	0	0
ENSCGRG00015013093	1188	0	0	0	0
ENSCGRG00015013095	1096	8.10253	7.20946	9.98348	8.47619
ENSCGRG00015013096	492	0	0	0	0
ENSCGRG00015013097	2730	151.56877	158.82499	153.0219	162.91458
ENSCGRG00015013099	2508	9.62402	8.96076	10.022598	9.41139
ENSCGRG00015013101	2079	11.828595	11.1527	11.7033	11.1198
ENSCGRG00015013102	945	0	0	0	0
ENSCGRG00015013105	1914	0	0	0	0
ENSCGRG00015013107	336	0	0	0.420009	0
ENSCGRG00015013110	1959	0	0	0	0
ENSCGRG00015013111	678	0	0	0	0
ENSCGRG00015013112	984	0	0	0	0
ENSCGRG00015013113	342	0.871359	0.518084	0.406318	0.470471
ENSCGRG00015013114	2821	2.889137	3.047512	2.661524	2.537068
ENSCGRG00015013117	339	0	0	0	0
ENSCGRG00015013118	1092	0.135425	0.328907	0	0.0736354
ENSCGRG00015013119	3047	0	0	0	0
ENSCGRG00015013122	1416	0	0	0	0
ENSCGRG00015013124	1188	0.303672	0	0.113127	0.198337
ENSCGRG00015013125	354	0	0.485773	0	1.32114
ENSCGRG00015013126	7278	4.91025877805348	5.4338576	5.25163	5.336424
ENSCGRG00015013127	963	0	0	0	0
ENSCGRG00015013129	1107	6.51881	8.72526	7.4979	8.68188
ENSCGRG00015013130	3969	11.1095	12.5231	12.7619	11.9379
ENSCGRG00015013131	1341	0	0	0	0
ENSCGRG00015013132	897	0	0	0	0
ENSCGRG00015013133	2839	4.54135	5.1560810685663	4.32783000043318	5.02074
ENSCGRG00015013134	1766	30.59551	30.88586	30.03272	33.36665
ENSCGRG00015013135	2358	4.914168	5.881321	5.938429	5.354016
ENSCGRG00015013136	3066	35.593881	41.014303	39.5514412194	36.61184
ENSCGRG00015013137	7208	36.56456	39.31843	39.09675	37.82249
ENSCGRG00015013138	954	0	0	0	0
ENSCGRG00015013140	3654	0	0	0	0
ENSCGRG00015013141	3798	9.4291185	9.640922	10.495228	10.179638
ENSCGRG00015013142	399	1.97138	0.782184	1.52982	1.41072
ENSCGRG00015013144	5339	1.642781	1.306395	1.39579	1.49791000018289
ENSCGRG00015013145	1492	0.701627	1.14567	0.773903	0.654014
ENSCGRG00015013146	948	0	0	0	0
ENSCGRG00015013147	264	1.45433	1.72634	3.3844	4.7531
ENSCGRG00015013148	4025	6.2668	6.7197331	7.3479889	6.834972
ENSCGRG00015013149	507	0	0	0	0
ENSCGRG00015013150	423	0	0	0	0
ENSCGRG00015013151	3382	4.152061	3.934222	4.0377667	3.969477
ENSCGRG00015013153	945	0	0	0	0
ENSCGRG00015013154	645	0	0.18079	0	0.160464
ENSCGRG00015013157	1827	0	0.04393	0.033513	0
ENSCGRG00015013158	531	40.246	47.6307	39.9355	43.1877
ENSCGRG00015013160	936	0	0	0	0
ENSCGRG00015013161	773	26.0324	25.496	27.7595	22.5931
ENSCGRG00015013164	3222	24.73604	26.44362	26.57566	27.31551
ENSCGRG00015013166	2982	0	0	0	0
ENSCGRG00015013169	747	17.6104	19.7239	22.3425	23.3874
ENSCGRG00015013170	1480	92.1814	99.6448	101.882	99.3853
ENSCGRG00015013171	1191	79.67	80.8712	84.4594	80.4661
ENSCGRG00015013172	3633	0.0167558	0.0204859	0	0
ENSCGRG00015013174	1134	0	0	0	0
ENSCGRG00015013177	1825	31.4166	31.7577	32.0458	31.1663
ENSCGRG00015013178	3201	0	0	0	0
ENSCGRG00015013179	2098	0.504154	0.65662	0.619935	0.965756
ENSCGRG00015013180	912	0	0	0	0
ENSCGRG00015013182	516	0	0	0	0
ENSCGRG00015013184	450	0	0	0	0
ENSCGRG00015013185	1008	0	0	0	0
ENSCGRG00015013186	1293	115.8164	117.448	111.8532	111.8887
ENSCGRG00015013188	6645	0.159407	0.216777	0.189263	0.223366
ENSCGRG00015013189	1212	46.5383	43.6209	46.9785	45.3838
ENSCGRG00015013190	780	0	0	0	0
ENSCGRG00015013194	2998	6.74754	6.43904	6.222953	6.86664
ENSCGRG00015013196	1887	29.9788	28.9051	29.7596	29.5686
ENSCGRG00015013197	5829	0	0	0	0
ENSCGRG00015013198	1323	0	0	0	0
ENSCGRG00015013200	921	0	0	0	0
ENSCGRG00015013201	231	0	1.17244	0	0
ENSCGRG00015013202	1821	0	0.0440977	0.0336417	0.118504
ENSCGRG00015013203	411	0	0	0	0
ENSCGRG00015013205	702	25.6843	27.2879	24.6782	30.5765
ENSCGRG00015013206	1571	0.3956692	0.430549	0.3250011	0.427008
ENSCGRG00015013209	270	0	0	0	0
ENSCGRG00015013211	573	0	0	0	0
ENSCGRG00015013216	2235	0	0	0	0
ENSCGRG00015013217	3313	5.59944	6.00206	6.75737	4.83229
ENSCGRG00015013219	1920	12.8217	13.6487	12.6863	13.8614
ENSCGRG00015013220	1473	0	0.0566341	0	0
ENSCGRG00015013223	1038	0	0	0	0.236013
ENSCGRG00015013224	4872	0.0122579	0.0599826	0.0341746	0.0268712
ENSCGRG00015013225	324	4.95104	9.66666	10.6142	7.9257
ENSCGRG00015013227	1707	0	0	0	0
ENSCGRG00015013228	3069	0	0	0	0
ENSCGRG00015013229	696	0	0	0	0
ENSCGRG00015013230	1473	49.5291	55.1616	50.2106	56.1541
ENSCGRG00015013232	4042	4.24451	4.40475	4.50064	4.32303
ENSCGRG00015013234	2589	0.0242554	0.0296253	0.0902125	0
ENSCGRG00015013235	2868	0	0	0	0
ENSCGRG00015013236	2935	0.422444	0.232283	0.451653	0.601181
ENSCGRG00015013237	3236	33.6474	35.865717	34.083522	36.028722
ENSCGRG00015013238	2727	0.162578	0.143705	0.127752	0.180238
ENSCGRG00015013239	615	0	0	0	0
ENSCGRG00015013240	1923	0.957603	1.37047	0.983148	1.48803
ENSCGRG00015013241	549	1.12999	0.225267	0.175567	0.202116
ENSCGRG00015013242	1396	14.3257	14.79258	13.85617	15.35952
ENSCGRG00015013244	828	0	0	0	0
ENSCGRG00015013245	2166	23.4657	22.9628	23.1743	23.4538
ENSCGRG00015013246	3471	0.0341661	0	0	0
ENSCGRG00015013247	1245	0	0	0	0
ENSCGRG00015013248	1065	0.839685	1.18926	0.912729	1.14105
ENSCGRG00015013249	2100	0	0	0	0
ENSCGRG00015013250	2592	64.0973	64.9739	64.8244	63.1117
ENSCGRG00015013251	3659	6.5745268237	7.06635	5.945533	6.78861500031178
ENSCGRG00015013252	1788	0.170471	0.093551	0.118977	0.282437
ENSCGRG00015013254	1254	0	0	0	0
ENSCGRG00015013255	2682	0	0	0	0
ENSCGRG00015013256	1145	7.54313	7.35596	7.46512	7.00888
ENSCGRG00015013258	1122	58.2408	60.2657	60.0976	61.408
ENSCGRG00015013259	1014	121.67554	123.40367	127.48564	111.29717
ENSCGRG00015013261	3318	13.555817949	15.197937	13.82484	13.004385
ENSCGRG00015013264	240	0	0	0	0
ENSCGRG00015013265	2709	0	0	0	0
ENSCGRG00015013266	591	0	0	0	0
ENSCGRG00015013267	1590	0.0424259	0.361853	0.276361	0.416724
ENSCGRG00015013268	675	0.134453	0	0	0
ENSCGRG00015013269	2071	20.794129	24.825084	22.027446	22.946691
ENSCGRG00015013271	1689	2.44862	1.92559	2.09458	2.0698
ENSCGRG00015013272	2845	12.1523	12.8179	13.5741	14.2825
ENSCGRG00015013273	270	0	0	0	0
ENSCGRG00015013277	951	68.9945	67.6346	66.583	68.1615
ENSCGRG00015013278	2502	4.564302	4.248324	4.2436127	5.063569
ENSCGRG00015013279	663	0	0	0	0
ENSCGRG00015013281	867	0	0	0	0
ENSCGRG00015013282	4431	0	0	0	0
ENSCGRG00015013283	6333	0	0	0.00905866	0.0106891
ENSCGRG00015013284	1308	20.4992	23.2373	21.9909	22.2776
ENSCGRG00015013286	1527	176.738	175.145	177.329	177.721
ENSCGRG00015013287	5871	5.55232	5.61063	5.7306	5.40268
ENSCGRG00015013288	6468	0	0	0	0.0199758
ENSCGRG00015013289	5277	8.17589	8.36615	8.47811	8.4059
ENSCGRG00015013290	6219	19.334	20.9551	19.9891	22.1281
ENSCGRG00015013291	5738	0	0	0	0
ENSCGRG00015013293	585	0	0	0	0
ENSCGRG00015013295	5857	9.163627	10.366952127	9.443720765948	9.84184
ENSCGRG00015013296	3033	0.0216392	0	0	0
ENSCGRG00015013298	2348	105.47424	116.204653	109.084745	116.461124
ENSCGRG00015013299	1146	92.4138	96.2875	92.7132	87.1299
ENSCGRG00015013300	2863	1.9101	2.49289	2.26017	2.23335
ENSCGRG00015013301	678	0	0.16079	0.249211	0
ENSCGRG00015013302	2652	0.0311968	0	0	0
ENSCGRG00015013303	1645	16.1352	19.0682	19.8288	18.3255
ENSCGRG00015013305	714	0.12327	0.148604	0	0
ENSCGRG00015013306	618	0	0	0	0
ENSCGRG00015013307	1931	9.76426	9.97378	8.45426	9.4882
ENSCGRG00015013308	2775	125.8262	121.3053	123.2835	125.4055
ENSCGRG00015013309	1493	75.4198	81.483	77.466315	76.1112
ENSCGRG00015013310	507	0.215345	1.02927	0.401573	0.693674
ENSCGRG00015013311	3087	1.14656	1.13788	1.17713	1.28078
ENSCGRG00015013312	3024	0.183986	0.0999262	0.209055	0.134286
ENSCGRG00015013313	1506	0.045278	0.275737	0.126419	0.296372
ENSCGRG00015013314	6570	2.67403200029478	2.664189	2.933353	3.092835
ENSCGRG00015013315	612	0	0	0	0
ENSCGRG00015013316	4982	26.49947	26.57045	25.6078	26.76669
ENSCGRG00015013317	2741	12.3194	11.4612	11.9622	11.7133
ENSCGRG00015013318	276	0	0	0	0
ENSCGRG00015013319	2512	3.698827	3.165375	3.747918	3.71118
ENSCGRG00015013320	507	0	0.257319	0	0
ENSCGRG00015013321	4327	17.678626	19.17235	19.250757	18.751152
ENSCGRG00015013322	3050	9.70103	11.6076	10.2613	9.86708
ENSCGRG00015013323	402	0	0.385955	0	0
ENSCGRG00015013324	1065	106.2779	115.6025	105.9261	110.3039
ENSCGRG00015013325	1178	79.07122	68.66244	84.69821	75.51975
ENSCGRG00015013326	1950	128.084	129.8	129.833	129.271
ENSCGRG00015013327	2190	11.6463	10.708	11.782	11.5005
ENSCGRG00015013329	624	62.3344	56.018	60.2486	56.0806
ENSCGRG00015013330	1485	115.34272	120.61931	118.77914	116.54952
ENSCGRG00015013331	900	12.3941	13.4142	12.8666	12.7725
ENSCGRG00015013332	2728	13.254	13.8703	13.7491	13.5534
ENSCGRG00015013333	321	0	0	0	0
ENSCGRG00015013334	1815	0.0726021	0.1328	0.0675428	0.0793054
ENSCGRG00015013335	1877	5.48337	5.983677	6.438879	7.093407
ENSCGRG00015013336	831	0	0	0	0
ENSCGRG00015013337	381	0	0	0.998192	0.767474
ENSCGRG00015013338	5829	0	0	0	0
ENSCGRG00015013340	3030	13.301077	12.90692	13.204594	13.413151
ENSCGRG00015013342	2241	1.11184	0.974415	0.821901	1.12232
ENSCGRG00015013343	1575	0.0858171	0.209112	0.11979	0.335616
ENSCGRG00015013344	3462	0	0	0	0.0386611
ENSCGRG00015013345	381	0	0	0	0.383737
ENSCGRG00015013346	1305	8.939933	10.11159	7.79588	10.488986
ENSCGRG00015013347	1516	3.385044	3.453806	3.097276	2.982024
ENSCGRG00015013349	3022	8.55565	8.7982	9.392515	8.764441
ENSCGRG00015013350	1824	0	0	0	0
ENSCGRG00015013352	2103	57.781	61.147	64.8585	63.3202
ENSCGRG00015013353	2274	42.9329	42.4837	43.734	44.652
ENSCGRG00015013354	936	39.7925	39.9521	38.4127	36.4931
ENSCGRG00015013355	528	0.201121	0.240339	0.375119	1.94233
ENSCGRG00015013356	1119	0.196779	0	0	0.285407
ENSCGRG00015013357	2431	21.31794	22.0178	23.6835	25.57266
ENSCGRG00015013360	2813	27.23549	28.79721	28.6601	28.91985
ENSCGRG00015013362	1961	0	0.0404918	0	0
ENSCGRG00015013363	606	0	0	0	0.171818
ENSCGRG00015013364	1052	41.7458	44.8875	42.9389	44.4478
ENSCGRG00015013365	498	0	0	0	0
ENSCGRG00015013366	243	0	3.07544	1.61351	1.89792
ENSCGRG00015013367	1530	16.0817	19.1565	19.3489	22.9265
ENSCGRG00015013368	1159	14.1043	13.7112	14.5381	12.8249
ENSCGRG00015013370	927	0	0	0	0
ENSCGRG00015013371	2775	16.63672	18.5831	17.75108	16.97332
ENSCGRG00015013372	831	0	0	0	0
ENSCGRG00015013375	3226	21.211456	22.0058	21.27649	21.718
ENSCGRG00015013378	945	0	0	0	0
ENSCGRG00015013379	5585	0.891709	1.13802	1.21037	1.00949
ENSCGRG00015013381	2796	24.06186	23.8669	24.326628	22.73457
ENSCGRG00015013382	765	0	0	0	0
ENSCGRG00015013383	5155	13.913136	15.92463	15.962104	15.000717
ENSCGRG00015013384	3566	8.22271	8.50617	8.83497	8.63202
ENSCGRG00015013385	279	3.027794	4.52595	7.79976	4.23784
ENSCGRG00015013386	501	0	0	0	0
ENSCGRG00015013387	5802	0	0	0	0
ENSCGRG00015013388	933	0	0	0	0
ENSCGRG00015013389	3802	13.505682	15.9082610251267	12.643614	13.40107
ENSCGRG00015013390	12213	0	0	0	0.00519207
ENSCGRG00015013391	858	0	0	0.0876683	0
ENSCGRG00015013393	930	0	0	0	0
ENSCGRG00015013394	924	0	0	0	0
ENSCGRG00015013395	2472	21.84379	22.313495	21.217165	20.186556
ENSCGRG00015013396	1918	0.136203	0.0830699	0.0633495	0.11162
ENSCGRG00015013397	549	70.2402	73.9317	74.1572	78.4848
ENSCGRG00015013398	933	0	0	0	0
ENSCGRG00015013399	984	0	0	0	0.0844443
ENSCGRG00015013400	1916	101.15574	96.231917	103.1790501	99.4949
ENSCGRG00015013401	1725	21.898088	21.673239	22.519557	22.351562
ENSCGRG00015013402	2417	66.15574	64.73071	65.79706	67.8893
ENSCGRG00015013403	3795	0	0	0	0
ENSCGRG00015013404	2849	25.62	26.0763	25.8889	25.7501
ENSCGRG00015013405	699	32.4768	34.0658	30.7843	34.3478
ENSCGRG00015013406	945	0	0	0	0
ENSCGRG00015013408	852	0	0	0	0
ENSCGRG00015013409	2714	25.4146	27.10373	26.80739	27.46688
ENSCGRG00015013410	966	0	0	0	0
ENSCGRG00015013411	4069	3.08631	2.5057178	2.91464	3.2841494
ENSCGRG00015013412	618	1.24697	1.85433	2.00659	1.32716
ENSCGRG00015013413	546	17.1085	19.5502	16.8367	19.7892
ENSCGRG00015013414	6344	2.9291630889673	2.717628	3.003824	3.181770068
ENSCGRG00015013415	966	0	0	0	0
ENSCGRG00015013417	2466	2.50935	3.06435	2.71434	3.02534
ENSCGRG00015013418	933	0	0	0	0
ENSCGRG00015013420	2523	15.3265	15.5474	15.2726	15.5396
ENSCGRG00015013421	1688	10.195863	11.379227	12.31558	10.011838
ENSCGRG00015013422	2856	0	0	0.0202344	0
ENSCGRG00015013423	939	0	0	0	0
ENSCGRG00015013424	1512	41.2314	41.1092	43.9927	39.5253
ENSCGRG00015013427	2445	3.12801	3.47246	3.00484	3.25222
ENSCGRG00015013428	4767	2.70933	2.5011	2.44794	2.55709
ENSCGRG00015013429	774	0	0	0	0.118063
ENSCGRG00015013430	979	14.8774	14.5276	15.4718	14.9639
ENSCGRG00015013431	291	0	0	0	0
ENSCGRG00015013432	1554	0	0.0531192	0.0405777	0
ENSCGRG00015013433	1768	0	0	0	0
ENSCGRG00015013434	2345	2.95271	2.54669	3.04812	2.7555
ENSCGRG00015013436	11559	0.00500566	0.0183888	0.00465039	0.00549228
ENSCGRG00015013437	2280	6.4935	7.0806	5.4554684	6.69605
ENSCGRG00015013439	2262	24.7403	25.1049	25.7365	28.4131
ENSCGRG00015013440	5823	0.0203274	0.0124372	0.018889	0.0334307
ENSCGRG00015013441	2352	0	0	0	0
ENSCGRG00015013442	1679	22.2323	24.1897	22.581889	24.9678
ENSCGRG00015013443	3722	14.944773	15.338025	16.472081	14.4696525
ENSCGRG00015013444	3883	14.5867	15.2804	13.9493	16.4762
ENSCGRG00015013445	378	201.825	189.275	201.868	189.264
ENSCGRG00015013446	1432	75.2725	70.7848	74.4093	72.0074
ENSCGRG00015013447	2944	1009.411	1006.888	1034.277	1030.764
ENSCGRG00015013449	14868	0	0.00474409	0.0190671	0
ENSCGRG00015013450	1930	52.38654	53.54185	53.8162	60.03685
ENSCGRG00015013451	2087	829.1212	873.413671	862.24819	864.781705
ENSCGRG00015013452	321	0.988246	2.34703	0.920498	1.60035
ENSCGRG00015013453	13689	6.713812	7.5500556328	7.156635	7.324075
ENSCGRG00015013455	2781	0.380982	0.328547	0.354215	0.539623
ENSCGRG00015013456	2706	0.0462193	0	0	0
ENSCGRG00015013457	1050	4.557605	4.04919	3.909266	4.187233
ENSCGRG00015013458	3451	12.5213	14.2242	12.808	14.6835
ENSCGRG00015013459	2974	10.79809	11.34107	10.08421	10.46217
ENSCGRG00015013460	2528	5.30514	5.01901	5.90565	5.91337
ENSCGRG00015013461	1044	0	0	0.0669389	0.0780778
ENSCGRG00015013462	246	5.89441	9.9917	10.9955	2.79417
ENSCGRG00015013463	2042	0.760671	0.773254	0.913631	0.831223
ENSCGRG00015013464	8814	7.874385	8.94898	8.2981493	8.502903
ENSCGRG00015013465	1738	2836.41916	2861.49046	2818.06007	2844.86896
ENSCGRG00015013466	1920	22.4805	21.798948	22.3987	24.227357
ENSCGRG00015013468	2147	0.329188	0.511335	0.47316	0.29447
ENSCGRG00015013469	1404	0	0	0	0
ENSCGRG00015013471	1720	0.0453869	0	0	0
ENSCGRG00015013472	1287	6.868300127184	6.5327385	8.95393	9.70156
ENSCGRG00015013474	3084	24.325836	26.253252	25.585928	25.655648
ENSCGRG00015013475	4624	1.2579077	1.110323	1.4020427	1.4644939
ENSCGRG00015013476	252	0	0	0	0
ENSCGRG00015013478	1053	0	0	0	0
ENSCGRG00015013479	4848	0.590627	0.638002	0.732713	0.884782
ENSCGRG00015013483	2475	1.58111	1.37027	1.63622	1.11597
ENSCGRG00015013484	4351	10.9159	12.2527	12.2255	11.5078
ENSCGRG00015013486	339	0	0	0	0
ENSCGRG00015013488	4923	30.402975	31.7837176	32.9892271	31.920498
ENSCGRG00015013491	3423	10.430131	11.125816	11.699724	10.69156
ENSCGRG00015013492	1589	10.8267	10.812	11.6949	12.7427
ENSCGRG00015013493	2237	0	0	0	0
ENSCGRG00015013495	1662	0	0	0	0
ENSCGRG00015013496	390	26.565	18.6292	21.5309	13.3789
ENSCGRG00015013498	930	16.71538	18.84276	20.9443	20.19171
ENSCGRG00015013499	1291	31.2267	35.7239	31.7221	33.1867
ENSCGRG00015013500	612	0	0	0	0
ENSCGRG00015013501	2121	0	0	0	0
ENSCGRG00015013502	1419	0.0973328	0.473982	0.0905998	0.424531
ENSCGRG00015013505	2901	0	0	0	0.0234187
ENSCGRG00015013506	567	0	0	0	0
ENSCGRG00015013507	1314	0	0	0	0
ENSCGRG00015013509	2007	16.3537	17.3108	16.8949	17.8737
ENSCGRG00015013510	357	756.315	762.745	771.324	799.729
ENSCGRG00015013511	1694	40.3011	40.3933	40.1344	41.2528
ENSCGRG00015013512	597	0	0	0	0
ENSCGRG00015013513	2749	0	0.0277294	0	0.0967302
ENSCGRG00015013515	2415	36.7997	38.246	37.0473	38.8789
ENSCGRG00015013516	168	0	0	0	0
ENSCGRG00015013517	981	0	0.113217	0.0872336	0
ENSCGRG00015013519	1455	0.0472046	0.0574793	0	0.0514831
ENSCGRG00015013520	1089	19.4356	20.3	21.1455	20.1003
ENSCGRG00015013523	2211	0	0	0.0276219	0
ENSCGRG00015013525	1701	0	0	0	0
ENSCGRG00015013527	555	0	0	0	0
ENSCGRG00015013529	708	0	0	0	0
ENSCGRG00015013530	5967	3.020873	3.298885	2.60156	2.761244
ENSCGRG00015013531	3869	9.509574	11.247301	11.119307	11.492503
ENSCGRG00015013534	3062	9.11448	11.2029	9.487918	11.61687
ENSCGRG00015013539	957	0	0	0	0
ENSCGRG00015013541	519	0	0	0	0
ENSCGRG00015013543	240	0	0	0	0
ENSCGRG00015013544	4731	0.252883	0.262946	0.352521	0.429604
ENSCGRG00015013547	1611	0.37865	0.357345	0.105521	0.473936
ENSCGRG00015013548	2250	34.3965	34.4361	35.657	35.5044
ENSCGRG00015013551	2229	0.114729	0.280091	0.133372	0.250915
ENSCGRG00015013552	1614	172.913	173.48	173.002	174.678
ENSCGRG00015013553	696	0	0	0.11964	0
ENSCGRG00015013554	1245	0	0	0.0532937	0.0623311
ENSCGRG00015013555	1251	0	0	0	0
ENSCGRG00015013556	2031	73.6484	74.496	75.6793	73.4248
ENSCGRG00015013557	1305	0	0	0	0
ENSCGRG00015013558	663	4.42651	2.82976	3.87214	4.91916
ENSCGRG00015013559	945	0.246498	0	0.0765853	0
ENSCGRG00015013560	2902	1.4757818	1.690978	1.506158895	1.5551031
ENSCGRG00015013561	4614	16.0879	16.6255	15.2494	15.7522
ENSCGRG00015013562	5856	4.73190920139	4.6791900005043	4.85589152	4.582858
ENSCGRG00015013563	1494	79.876526	77.50035	74.56688	83.026353
ENSCGRG00015013564	4798	0.1582128	0.195879	0.1061791	0.160874
ENSCGRG00015013565	456	0	0.308568	0.273672	0.277675
ENSCGRG00015013567	4616	18.709521	21.274583	20.109016	20.56053647705
ENSCGRG00015013568	3303	0	0	0	0
ENSCGRG00015013570	2971	7.088646	7.612666	8.051512	8.109548
ENSCGRG00015013571	723	0	0	0	0
ENSCGRG00015013572	1977	46.9241	50.106	48.878	49.3769
ENSCGRG00015013573	717	0	0	0	0
ENSCGRG00015013574	5661	0	0	0	0
ENSCGRG00015013576	2103	0.0919178	0.0373907	0.0854911	0.0334952
ENSCGRG00015013577	438	0	0	0	0
ENSCGRG00015013578	3828	34.8501	36.667	36.2499	36.5997
ENSCGRG00015013580	5052	0	0	0	0
ENSCGRG00015013581	2026	4.43461	4.63596	4.13637	4.86799
ENSCGRG00015013582	1059	0	0	0	0
ENSCGRG00015013583	1960	2.19194	1.797391	1.88445	2.705755
ENSCGRG00015013584	6339	0.0709473	0.062258	0.0282982	0.0222568
ENSCGRG00015013585	2872	8.43807	8.843726	7.949813	8.041689
ENSCGRG00015013587	1027	5.525563	3.29435	5.459014	5.9902
ENSCGRG00015013588	896	20.786	21.6379	21.1108	21.4829
ENSCGRG00015013589	2703	2.734001	3.643658	3.33887	3.9476207089
ENSCGRG00015013590	687	30.6105	33.8755	37.1129	36.9682
ENSCGRG00015013591	2795	0	0	0	0.0243935
ENSCGRG00015013592	2491	8.22872	8.03925	7.53387	8.11614
ENSCGRG00015013593	3067	2.7377	3.05044	2.90067	3.5704
ENSCGRG00015013594	660	0	0	0	0
ENSCGRG00015013595	3039	3.628341	4.522869	4.660846	3.73625
ENSCGRG00015013597	3699	9.594226	9.755861	9.477057	7.571751
ENSCGRG00015013599	1215	0	0	0	0
ENSCGRG00015013600	408	347.337	322.737	337.631	342.594
ENSCGRG00015013601	978	0	0.0950818	0	0
ENSCGRG00015013603	1704	0	0	0	0
ENSCGRG00015013605	2325	0.27351	0.601065	0.330655	0.418802
ENSCGRG00015013606	1770	0.261662	0.0911524	0.10978	0.0429419
ENSCGRG00015013607	9777	0	0.00897768	0.00552106	0
ENSCGRG00015013608	798	0	0	0	0
ENSCGRG00015013609	330	155.3679	172.6262	156.48	143.18414
ENSCGRG00015013610	1620	28.6713	27.4553	24.8648	26.1776
ENSCGRG00015013611	1924	42.512	46.187	42.4806	43.2275
ENSCGRG00015013612	1550	17.014	19.608	18.3979	18.8516
ENSCGRG00015013613	1149	0	0	0	0
ENSCGRG00015013614	2025	0.0379063	0.156131	0.0595113	0.0699314
ENSCGRG00015013618	2713	22.8468	21.748	23.9832	24.9278
ENSCGRG00015013619	1164	0	0	0	0
ENSCGRG00015013620	189	0	0	0	0
ENSCGRG00015013621	7874	3.08413	3.62565	3.29662	3.26642
ENSCGRG00015013623	1803	22.52184	20.154468	20.2502	23.72036
ENSCGRG00015013624	1197	4.57165	4.67971	4.53768	4.58395
ENSCGRG00015013625	2826	0	0.027441459	0	0
ENSCGRG00015013626	267	0	0	0	0
ENSCGRG00015013627	2003	0	0.0395223	0.060262	0
ENSCGRG00015013628	504	3.04546	2.07916	1.62282	0.700494
ENSCGRG00015013629	7683	0	0.00932547	0	0
ENSCGRG00015013630	1041	0.155528	0.282922	0.335979	0.313493
ENSCGRG00015013631	1540	0	0	0	0
ENSCGRG00015013632	2847	16.93997	17.607762	18.08289	17.15237
ENSCGRG00015013633	4610	5.000001	5.48431	5.54357	5.26978
ENSCGRG00015013634	1728	0.0768945	0.0937407	0.0715429	0.0419842
ENSCGRG00015013636	4311	17.5582	19.6635	17.5041	19.2005
ENSCGRG00015013637	1590	0.127278	0.361853	0.276361	0.231514
ENSCGRG00015013639	2832	15.7942	16.0494	16.5224	17.432
ENSCGRG00015013640	887	950.549	938.957	936.032	966.067
ENSCGRG00015013641	1245	0.858487	0.347985	0.746112	0.623311
ENSCGRG00015013642	4225	26.288249	28.986728	28.202826	27.233412
ENSCGRG00015013643	4677	0.0127986	0	0.0118943	0
ENSCGRG00015013644	327	0	0	0	0
ENSCGRG00015013645	495	0	0	0	0
ENSCGRG00015013646	1938	0	0	0	0
ENSCGRG00015013647	1314	0	0	0	0.0617733
ENSCGRG00015013648	744	0	0	0	0
ENSCGRG00015013649	4596	1.676546	2.3086390003617	1.764948	2.229702
ENSCGRG00015013651	1521	3.56589	4.723836	4.472436	4.98382
ENSCGRG00015013652	5576	10.572911	11.657606	11.36543	11.745672
ENSCGRG00015013653	1002	0	0	0	0
ENSCGRG00015013655	2739	0	0	0	0
ENSCGRG00015013656	815	85.5351	89.952541	87.783681	88.8621
ENSCGRG00015013657	1275	75.1108	73.0458	71.9474	72.9666
ENSCGRG00015013658	402	90.7675	81.8225	87.8083	92.1926
ENSCGRG00015013661	4998	0	0	0.01109332	0.0261691
ENSCGRG00015013662	972	0	0	0	0
ENSCGRG00015013663	2508	371.6261	389.707	388.4498	374.937
ENSCGRG00015013664	2047	56.2436	57.9484	58.397	59.5781
ENSCGRG00015013666	468	0	0	0	0
ENSCGRG00015013667	5007	16.5107	17.82755	18.39201	16.66647
ENSCGRG00015013669	4333	2.33027	2.7288761	2.82356100022731	2.213267
ENSCGRG00015013670	168	0	0	0	0
ENSCGRG00015013671	1002	0.0758867	0.0920532	0.353613	0
ENSCGRG00015013673	1635	26.82479	29.565234	26.449285	25.247787
ENSCGRG00015013674	573	68.4982	71.8023	78.427	75.6879
ENSCGRG00015013675	2257	10.708243	10.872398	12.447374	10.904756
ENSCGRG00015013677	3529	14.35747	14.678373	14.1367836157	13.77596
ENSCGRG00015013678	1547	3.69718	3.969663	3.830122	3.81631120386
ENSCGRG00015013679	913	0	0.118818	0.0916295	0
ENSCGRG00015013680	2047	19.78714	21.77322	22.57757	21.92387
ENSCGRG00015013681	13455	0.00857317	0.00524959	0.00796445	0.0282227
ENSCGRG00015013682	1044	0	0	0	0
ENSCGRG00015013683	834	7.83302	8.5258	8.67492	7.95228
ENSCGRG00015013684	5778	0	0	0	0
ENSCGRG00015013686	924	0	0.102681	0	0.275795
ENSCGRG00015013688	2620	247.0713	257.6373	249.443	258.55847
